Timestamp,TwDate,TwLoc,TwUserName,TwUserID,TwID,TwContent,ContentLoc,urls,
2019-03-05 16:46:36.782753,2019-02-27 15:15:25,Tunisie,Tunivisions,60746318,1100776421851648000,Le Chef du gouvernement Youssef Chahed inaugure deux importants projets à Ghedir el Golla consacrés à l’eau potable https://t.co/45kmZaWbr4,Ghedir el Golla,['https://t.co/45kmZaWbr4']
2019-03-05 16:46:37.226626,2019-02-27 15:14:21,tunisia,mapinter,138743461,1100776154255032322,Le Chef du gouvernement inaugure deux importants projets à Ghedir el Golla consacrés à l’eau potable | Tunivisions https://t.co/GTxP6i5HEg via @Tunivisions,Ghedir el Golla,['https://t.co/GTxP6i5HEg']
2019-03-05 16:46:37.678437,2019-02-27 05:32:21,"Yaounde, Cameroon",HYambene,957692189047443458,1100629689440370688,"RT @odilon236: #Centrafrique : le manque d'eau potable dans les périphéries de Bangui devient un problème plus épineux que jamais. 
Il faut…",,[]
2019-03-05 16:46:38.140833,2019-02-27 03:52:41,Tunisie,visions_tn,135121071,1100604607552720896,Perturbation de la distribution de l’eau potable dans la zone inférieure à Utique ville https://t.co/0wZ7AKliWu https://t.co/jbPB7AjhU8,Utique,"['https://t.co/0wZ7AKliWu', 'https://t.co/jbPB7AjhU8']"
2019-03-05 16:46:38.596936,2019-02-26 15:44:48,Tunisie,RTCI_radio,2815086341,1100421431807143938,Utique : Perturbations et coupures dans la distribution d'eau potable | RTCI - Radio Tunis Chaîne Internationale https://t.co/IM5dYzadB2,"Tunis,Utique",['https://t.co/IM5dYzadB2']
2019-03-05 16:46:39.060942,2019-02-26 15:15:46,"Nancy, Lorraine, France",achebe54,851371458,1100414124381499393,"RT @odilon236: #Centrafrique : le manque d'eau potable dans les périphéries de Bangui devient un problème plus épineux que jamais. 
Il faut…",,[]
2019-03-05 16:46:39.524202,2019-02-26 11:59:08,"Besançon, France ",jeancy_paterne,4548042135,1100364637877481472,"RT @odilon236: #Centrafrique : le manque d'eau potable dans les périphéries de Bangui devient un problème plus épineux que jamais. 
Il faut…",,[]
2019-03-05 16:46:39.974529,2019-02-26 10:52:23,France,GaetanKo,1056190159325200384,1100347841296379905,"RT @odilon236: #Centrafrique : le manque d'eau potable dans les périphéries de Bangui devient un problème plus épineux que jamais. 
Il faut…",,[]
2019-03-05 16:46:40.460829,2019-02-26 10:21:15,Africa,odilon236,972065918,1100340007678722048,"#Centrafrique : le manque d'eau potable dans les périphéries de Bangui devient un problème plus épineux que jamais. 
Il faut trouver une alternative à la #Sodeca qui ne parvient pas à satisfaire le besoin de ses clients.
Ayez pitié de ses mères d'enfants! @GouvCF @RJDH_RCA https://t.co/EUVe2AEYI1",,['https://t.co/EUVe2AEYI1']
2019-03-05 16:46:40.913889,2019-02-25 10:33:32,Tunisie,radioexpressfm,191040022,1099980710750928897,Samir Taieb : un plan national mis en place pour sécuriser approvisionnement en eau potable durant l’été 2019 https://t.co/Ldm9kbixqp https://t.co/cj3VX8iD1J,,"['https://t.co/Ldm9kbixqp', 'https://t.co/cj3VX8iD1J']"
